Training sfc with weight bit width 8 and activation bit width 8 for 500 epochs.
Epoch [1/500], LR: 0.010000, Train Loss: 1.3433, Train Acc: 55.46%, Val Loss: 0.9019, Val Acc: 70.57%
Epoch [2/500], LR: 0.010000, Train Loss: 0.9340, Train Acc: 68.80%, Val Loss: 0.6210, Val Acc: 78.74%
Epoch [3/500], LR: 0.010000, Train Loss: 0.7564, Train Acc: 74.34%, Val Loss: 0.4966, Val Acc: 82.80%
Epoch [4/500], LR: 0.010000, Train Loss: 0.6765, Train Acc: 77.25%, Val Loss: 0.4504, Val Acc: 84.73%
Epoch [5/500], LR: 0.010000, Train Loss: 0.6151, Train Acc: 79.32%, Val Loss: 0.4040, Val Acc: 86.32%
Epoch [6/500], LR: 0.010000, Train Loss: 0.5834, Train Acc: 80.47%, Val Loss: 0.3725, Val Acc: 87.58%
Epoch [7/500], LR: 0.010000, Train Loss: 0.5557, Train Acc: 81.45%, Val Loss: 0.3523, Val Acc: 88.49%
Epoch [8/500], LR: 0.010000, Train Loss: 0.5321, Train Acc: 82.22%, Val Loss: 0.3321, Val Acc: 89.11%
Epoch [9/500], LR: 0.010000, Train Loss: 0.5121, Train Acc: 83.13%, Val Loss: 0.3167, Val Acc: 90.00%
Epoch [10/500], LR: 0.010000, Train Loss: 0.5001, Train Acc: 83.51%, Val Loss: 0.3039, Val Acc: 90.04%
Epoch [11/500], LR: 0.010000, Train Loss: 0.4822, Train Acc: 84.08%, Val Loss: 0.2929, Val Acc: 90.44%
Epoch [12/500], LR: 0.010000, Train Loss: 0.4673, Train Acc: 84.53%, Val Loss: 0.2827, Val Acc: 90.96%
Epoch [13/500], LR: 0.010000, Train Loss: 0.4592, Train Acc: 84.92%, Val Loss: 0.2703, Val Acc: 91.12%
Epoch [14/500], LR: 0.010000, Train Loss: 0.4468, Train Acc: 85.20%, Val Loss: 0.2615, Val Acc: 91.53%
Epoch [15/500], LR: 0.010000, Train Loss: 0.4431, Train Acc: 85.36%, Val Loss: 0.2652, Val Acc: 91.28%
Epoch [16/500], LR: 0.010000, Train Loss: 0.4308, Train Acc: 85.80%, Val Loss: 0.2510, Val Acc: 92.03%
Epoch [17/500], LR: 0.010000, Train Loss: 0.4219, Train Acc: 86.12%, Val Loss: 0.2470, Val Acc: 91.98%
Epoch [18/500], LR: 0.010000, Train Loss: 0.4226, Train Acc: 86.20%, Val Loss: 0.2432, Val Acc: 92.27%
Epoch [19/500], LR: 0.010000, Train Loss: 0.4096, Train Acc: 86.64%, Val Loss: 0.2388, Val Acc: 92.28%
Epoch [20/500], LR: 0.010000, Train Loss: 0.4093, Train Acc: 86.63%, Val Loss: 0.2405, Val Acc: 92.42%
Epoch [21/500], LR: 0.010000, Train Loss: 0.4036, Train Acc: 86.78%, Val Loss: 0.2283, Val Acc: 92.41%
Epoch [22/500], LR: 0.010000, Train Loss: 0.3985, Train Acc: 86.96%, Val Loss: 0.2300, Val Acc: 92.54%
Epoch [23/500], LR: 0.010000, Train Loss: 0.3937, Train Acc: 87.22%, Val Loss: 0.2270, Val Acc: 93.08%
Epoch [24/500], LR: 0.010000, Train Loss: 0.3901, Train Acc: 87.13%, Val Loss: 0.2299, Val Acc: 92.40%
Epoch [25/500], LR: 0.010000, Train Loss: 0.3921, Train Acc: 87.24%, Val Loss: 0.2326, Val Acc: 92.47%
Epoch [26/500], LR: 0.010000, Train Loss: 0.3890, Train Acc: 87.40%, Val Loss: 0.2254, Val Acc: 92.68%
Epoch [27/500], LR: 0.010000, Train Loss: 0.3834, Train Acc: 87.49%, Val Loss: 0.2230, Val Acc: 92.92%
Epoch [28/500], LR: 0.010000, Train Loss: 0.3814, Train Acc: 87.57%, Val Loss: 0.2203, Val Acc: 92.83%
Epoch [29/500], LR: 0.010000, Train Loss: 0.3765, Train Acc: 87.71%, Val Loss: 0.2167, Val Acc: 92.99%
Epoch [30/500], LR: 0.010000, Train Loss: 0.3798, Train Acc: 87.62%, Val Loss: 0.2128, Val Acc: 93.44%
Epoch [31/500], LR: 0.010000, Train Loss: 0.3749, Train Acc: 87.76%, Val Loss: 0.2099, Val Acc: 93.15%
Epoch [32/500], LR: 0.010000, Train Loss: 0.3761, Train Acc: 87.83%, Val Loss: 0.2043, Val Acc: 93.41%
Epoch [33/500], LR: 0.010000, Train Loss: 0.3689, Train Acc: 88.01%, Val Loss: 0.2131, Val Acc: 93.32%
Epoch [34/500], LR: 0.010000, Train Loss: 0.3679, Train Acc: 88.13%, Val Loss: 0.2091, Val Acc: 93.42%
Epoch [35/500], LR: 0.010000, Train Loss: 0.3640, Train Acc: 88.16%, Val Loss: 0.1969, Val Acc: 93.82%
Epoch [36/500], LR: 0.010000, Train Loss: 0.3628, Train Acc: 88.28%, Val Loss: 0.1972, Val Acc: 93.58%
Epoch [37/500], LR: 0.010000, Train Loss: 0.3655, Train Acc: 88.19%, Val Loss: 0.2017, Val Acc: 93.62%
Epoch [38/500], LR: 0.010000, Train Loss: 0.3643, Train Acc: 88.11%, Val Loss: 0.1990, Val Acc: 93.63%
