Training 2c3f with weight bit width 4 and activation bit width 1 for 500 epochs.
Epoch [1/500], LR: 0.010000, Train Loss: 1.0961, Train Acc: 64.41%, Val Loss: 0.6999, Val Acc: 77.17%
Epoch [2/500], LR: 0.010000, Train Loss: 0.5403, Train Acc: 82.28%, Val Loss: 0.4633, Val Acc: 85.16%
Epoch [3/500], LR: 0.010000, Train Loss: 0.3914, Train Acc: 87.51%, Val Loss: 0.3527, Val Acc: 88.85%
Epoch [4/500], LR: 0.010000, Train Loss: 0.3228, Train Acc: 90.01%, Val Loss: 0.3226, Val Acc: 89.83%
Epoch [5/500], LR: 0.010000, Train Loss: 0.2838, Train Acc: 91.05%, Val Loss: 0.3074, Val Acc: 90.49%
Epoch [6/500], LR: 0.010000, Train Loss: 0.2658, Train Acc: 91.82%, Val Loss: 0.2484, Val Acc: 92.11%
Epoch [7/500], LR: 0.010000, Train Loss: 0.2413, Train Acc: 92.47%, Val Loss: 0.2366, Val Acc: 92.58%
Epoch [8/500], LR: 0.010000, Train Loss: 0.2313, Train Acc: 92.88%, Val Loss: 0.2218, Val Acc: 93.07%
Epoch [9/500], LR: 0.010000, Train Loss: 0.2138, Train Acc: 93.34%, Val Loss: 0.2130, Val Acc: 93.48%
Epoch [10/500], LR: 0.010000, Train Loss: 0.2091, Train Acc: 93.60%, Val Loss: 0.2000, Val Acc: 93.78%
Epoch [11/500], LR: 0.010000, Train Loss: 0.1978, Train Acc: 93.87%, Val Loss: 0.2019, Val Acc: 93.77%
Epoch [12/500], LR: 0.010000, Train Loss: 0.1903, Train Acc: 94.12%, Val Loss: 0.1939, Val Acc: 94.09%
Epoch [13/500], LR: 0.010000, Train Loss: 0.1830, Train Acc: 94.26%, Val Loss: 0.1883, Val Acc: 94.49%
Epoch [14/500], LR: 0.010000, Train Loss: 0.1819, Train Acc: 94.42%, Val Loss: 0.1871, Val Acc: 94.08%
Epoch [15/500], LR: 0.010000, Train Loss: 0.1777, Train Acc: 94.54%, Val Loss: 0.1768, Val Acc: 94.67%
Epoch [16/500], LR: 0.010000, Train Loss: 0.1743, Train Acc: 94.63%, Val Loss: 0.2217, Val Acc: 93.17%
Epoch [17/500], LR: 0.010000, Train Loss: 0.1714, Train Acc: 94.75%, Val Loss: 0.1748, Val Acc: 94.70%
Epoch [18/500], LR: 0.010000, Train Loss: 0.1725, Train Acc: 94.82%, Val Loss: 0.6741, Val Acc: 78.64%
Epoch [19/500], LR: 0.010000, Train Loss: 0.1669, Train Acc: 94.95%, Val Loss: 0.1747, Val Acc: 94.91%
Epoch [20/500], LR: 0.010000, Train Loss: 0.1589, Train Acc: 95.01%, Val Loss: 0.1715, Val Acc: 94.58%
Epoch [21/500], LR: 0.010000, Train Loss: 0.1602, Train Acc: 95.05%, Val Loss: 0.1615, Val Acc: 94.91%
Epoch [22/500], LR: 0.010000, Train Loss: 0.1589, Train Acc: 95.16%, Val Loss: 0.1609, Val Acc: 95.15%
Epoch [23/500], LR: 0.010000, Train Loss: 0.1579, Train Acc: 95.12%, Val Loss: 0.4162, Val Acc: 86.52%
Epoch [24/500], LR: 0.010000, Train Loss: 0.1563, Train Acc: 95.17%, Val Loss: 0.1688, Val Acc: 94.79%
Epoch [25/500], LR: 0.010000, Train Loss: 0.1579, Train Acc: 95.18%, Val Loss: 0.1526, Val Acc: 95.41%
Epoch [26/500], LR: 0.010000, Train Loss: 0.1524, Train Acc: 95.36%, Val Loss: 0.1635, Val Acc: 94.89%
Epoch [27/500], LR: 0.010000, Train Loss: 0.1527, Train Acc: 95.31%, Val Loss: 0.1437, Val Acc: 95.36%
Epoch [28/500], LR: 0.010000, Train Loss: 0.1516, Train Acc: 95.25%, Val Loss: 0.1418, Val Acc: 95.74%
Epoch [29/500], LR: 0.010000, Train Loss: 0.1489, Train Acc: 95.38%, Val Loss: 0.1578, Val Acc: 95.14%
Epoch [30/500], LR: 0.010000, Train Loss: 0.1541, Train Acc: 95.12%, Val Loss: 0.2147, Val Acc: 93.58%
Epoch [31/500], LR: 0.010000, Train Loss: 0.1508, Train Acc: 95.35%, Val Loss: 0.1734, Val Acc: 94.73%
Epoch [32/500], LR: 0.010000, Train Loss: 0.1497, Train Acc: 95.40%, Val Loss: 0.1624, Val Acc: 95.19%
Epoch [33/500], LR: 0.010000, Train Loss: 0.1477, Train Acc: 95.51%, Val Loss: 0.2437, Val Acc: 92.26%
Epoch [34/500], LR: 0.010000, Train Loss: 0.1483, Train Acc: 95.48%, Val Loss: 0.1735, Val Acc: 94.66%
