Training 2c3f with weight bit width 8 and activation bit width 8 for 500 epochs.
Epoch [1/500], LR: 0.010000, Train Loss: 0.7403, Train Acc: 78.20%, Val Loss: 0.3990, Val Acc: 87.94%
Epoch [2/500], LR: 0.010000, Train Loss: 0.2720, Train Acc: 91.90%, Val Loss: 0.2457, Val Acc: 92.62%
Epoch [3/500], LR: 0.010000, Train Loss: 0.2008, Train Acc: 93.96%, Val Loss: 0.2012, Val Acc: 93.55%
Epoch [4/500], LR: 0.010000, Train Loss: 0.1705, Train Acc: 94.69%, Val Loss: 0.2405, Val Acc: 92.79%
Epoch [5/500], LR: 0.010000, Train Loss: 0.1440, Train Acc: 95.55%, Val Loss: 0.1607, Val Acc: 94.97%
Epoch [6/500], LR: 0.010000, Train Loss: 0.1298, Train Acc: 96.03%, Val Loss: 0.1351, Val Acc: 95.64%
Epoch [7/500], LR: 0.010000, Train Loss: 0.1190, Train Acc: 96.25%, Val Loss: 0.1613, Val Acc: 94.97%
Epoch [8/500], LR: 0.010000, Train Loss: 0.1141, Train Acc: 96.32%, Val Loss: 0.1490, Val Acc: 95.33%
Epoch [9/500], LR: 0.010000, Train Loss: 0.1100, Train Acc: 96.50%, Val Loss: 0.1095, Val Acc: 96.43%
Epoch [10/500], LR: 0.010000, Train Loss: 0.1029, Train Acc: 96.85%, Val Loss: 0.1214, Val Acc: 96.26%
Epoch [11/500], LR: 0.010000, Train Loss: 0.1004, Train Acc: 96.75%, Val Loss: 0.1225, Val Acc: 96.13%
Epoch [12/500], LR: 0.010000, Train Loss: 0.0946, Train Acc: 96.96%, Val Loss: 0.1184, Val Acc: 96.31%
Epoch [13/500], LR: 0.010000, Train Loss: 0.0917, Train Acc: 97.08%, Val Loss: 0.1035, Val Acc: 96.79%
Epoch [14/500], LR: 0.010000, Train Loss: 0.0885, Train Acc: 97.20%, Val Loss: 0.1053, Val Acc: 96.76%
Epoch [15/500], LR: 0.010000, Train Loss: 0.0875, Train Acc: 97.13%, Val Loss: 0.1365, Val Acc: 95.63%
Epoch [16/500], LR: 0.010000, Train Loss: 0.0869, Train Acc: 97.31%, Val Loss: 0.0974, Val Acc: 96.95%
Epoch [17/500], LR: 0.010000, Train Loss: 0.0848, Train Acc: 97.30%, Val Loss: 0.1036, Val Acc: 96.72%
Epoch [18/500], LR: 0.010000, Train Loss: 0.0806, Train Acc: 97.45%, Val Loss: 0.1024, Val Acc: 96.88%
Epoch [19/500], LR: 0.010000, Train Loss: 0.0822, Train Acc: 97.40%, Val Loss: 0.1130, Val Acc: 96.41%
Epoch [20/500], LR: 0.010000, Train Loss: 0.0800, Train Acc: 97.37%, Val Loss: 0.0907, Val Acc: 97.15%
Epoch [21/500], LR: 0.010000, Train Loss: 0.0776, Train Acc: 97.44%, Val Loss: 0.0914, Val Acc: 97.15%
Epoch [22/500], LR: 0.010000, Train Loss: 0.0757, Train Acc: 97.48%, Val Loss: 0.1023, Val Acc: 96.80%
Epoch [23/500], LR: 0.010000, Train Loss: 0.0740, Train Acc: 97.58%, Val Loss: 0.1188, Val Acc: 96.24%
Epoch [24/500], LR: 0.010000, Train Loss: 0.0742, Train Acc: 97.62%, Val Loss: 0.0943, Val Acc: 97.01%
Epoch [25/500], LR: 0.010000, Train Loss: 0.0749, Train Acc: 97.57%, Val Loss: 0.0869, Val Acc: 97.24%
Epoch [26/500], LR: 0.010000, Train Loss: 0.0707, Train Acc: 97.74%, Val Loss: 0.0956, Val Acc: 97.20%
Epoch [27/500], LR: 0.010000, Train Loss: 0.0699, Train Acc: 97.67%, Val Loss: 0.0904, Val Acc: 97.18%
