Training 2c3f with weight bit width 2 and activation bit width 2 for 500 epochs.
Epoch [1/500], LR: 0.010000, Train Loss: 0.9982, Train Acc: 68.23%, Val Loss: 1.7482, Val Acc: 42.41%
Epoch [2/500], LR: 0.010000, Train Loss: 0.4587, Train Acc: 85.31%, Val Loss: 0.3822, Val Acc: 87.30%
Epoch [3/500], LR: 0.010000, Train Loss: 0.3387, Train Acc: 89.20%, Val Loss: 1.0752, Val Acc: 63.93%
Epoch [4/500], LR: 0.010000, Train Loss: 0.2742, Train Acc: 91.37%, Val Loss: 0.2668, Val Acc: 91.60%
Epoch [5/500], LR: 0.010000, Train Loss: 0.2337, Train Acc: 92.75%, Val Loss: 1.2722, Val Acc: 60.12%
Epoch [6/500], LR: 0.010000, Train Loss: 0.2138, Train Acc: 93.31%, Val Loss: 0.6008, Val Acc: 81.53%
Epoch [7/500], LR: 0.010000, Train Loss: 0.1982, Train Acc: 93.75%, Val Loss: 0.3051, Val Acc: 90.27%
Epoch [8/500], LR: 0.010000, Train Loss: 0.1845, Train Acc: 94.16%, Val Loss: 0.2080, Val Acc: 93.55%
Epoch [9/500], LR: 0.010000, Train Loss: 0.1822, Train Acc: 94.25%, Val Loss: 0.4215, Val Acc: 86.88%
Epoch [10/500], LR: 0.010000, Train Loss: 0.1755, Train Acc: 94.45%, Val Loss: 0.2383, Val Acc: 92.70%
Epoch [11/500], LR: 0.010000, Train Loss: 0.1712, Train Acc: 94.62%, Val Loss: 0.3841, Val Acc: 88.14%
Epoch [12/500], LR: 0.010000, Train Loss: 0.1641, Train Acc: 94.86%, Val Loss: 0.1777, Val Acc: 94.46%
Epoch [13/500], LR: 0.010000, Train Loss: 0.1607, Train Acc: 94.92%, Val Loss: 0.1740, Val Acc: 94.53%
Epoch [14/500], LR: 0.010000, Train Loss: 0.1607, Train Acc: 94.89%, Val Loss: 0.9201, Val Acc: 73.21%
Epoch [15/500], LR: 0.010000, Train Loss: 0.1549, Train Acc: 95.14%, Val Loss: 0.4486, Val Acc: 85.60%
Epoch [16/500], LR: 0.010000, Train Loss: 0.1530, Train Acc: 95.16%, Val Loss: 0.1992, Val Acc: 93.69%
Epoch [17/500], LR: 0.010000, Train Loss: 0.1466, Train Acc: 95.31%, Val Loss: 0.7856, Val Acc: 75.58%
Epoch [18/500], LR: 0.010000, Train Loss: 0.1454, Train Acc: 95.53%, Val Loss: 0.3165, Val Acc: 89.80%
Epoch [19/500], LR: 0.010000, Train Loss: 0.1437, Train Acc: 95.53%, Val Loss: 0.3673, Val Acc: 88.22%
Epoch [20/500], LR: 0.010000, Train Loss: 0.1407, Train Acc: 95.53%, Val Loss: 0.6128, Val Acc: 79.93%
Epoch [21/500], LR: 0.010000, Train Loss: 0.1375, Train Acc: 95.69%, Val Loss: 0.2260, Val Acc: 92.60%
Epoch [22/500], LR: 0.010000, Train Loss: 0.1407, Train Acc: 95.56%, Val Loss: 0.3457, Val Acc: 88.60%
Epoch [23/500], LR: 0.010000, Train Loss: 0.1386, Train Acc: 95.59%, Val Loss: 0.1708, Val Acc: 94.59%
Epoch [24/500], LR: 0.010000, Train Loss: 0.1280, Train Acc: 96.05%, Val Loss: 0.5459, Val Acc: 83.88%
Epoch [25/500], LR: 0.010000, Train Loss: 0.1300, Train Acc: 95.89%, Val Loss: 0.5810, Val Acc: 82.48%
Epoch [26/500], LR: 0.010000, Train Loss: 0.1294, Train Acc: 95.96%, Val Loss: 0.1545, Val Acc: 95.31%
Epoch [27/500], LR: 0.010000, Train Loss: 0.1319, Train Acc: 95.85%, Val Loss: 0.1443, Val Acc: 95.59%
Epoch [28/500], LR: 0.010000, Train Loss: 0.1294, Train Acc: 95.92%, Val Loss: 0.1302, Val Acc: 95.95%
