Training lfc with weight bit width 1 and activation bit width 8 for 500 epochs.
Epoch [1/500], LR: 0.010000, Train Loss: 1.2900, Train Acc: 57.88%, Val Loss: 0.9400, Val Acc: 69.51%
Epoch [2/500], LR: 0.010000, Train Loss: 0.8995, Train Acc: 70.25%, Val Loss: 0.5761, Val Acc: 80.75%
Epoch [3/500], LR: 0.010000, Train Loss: 0.6597, Train Acc: 77.75%, Val Loss: 0.4101, Val Acc: 86.26%
Epoch [4/500], LR: 0.010000, Train Loss: 0.5420, Train Acc: 81.82%, Val Loss: 0.3359, Val Acc: 88.63%
Epoch [5/500], LR: 0.010000, Train Loss: 0.4838, Train Acc: 83.79%, Val Loss: 0.3031, Val Acc: 89.96%
Epoch [6/500], LR: 0.010000, Train Loss: 0.4362, Train Acc: 85.49%, Val Loss: 0.2679, Val Acc: 91.01%
Epoch [7/500], LR: 0.010000, Train Loss: 0.4120, Train Acc: 86.56%, Val Loss: 0.2365, Val Acc: 92.37%
Epoch [8/500], LR: 0.010000, Train Loss: 0.3848, Train Acc: 87.44%, Val Loss: 0.2259, Val Acc: 92.74%
Epoch [9/500], LR: 0.010000, Train Loss: 0.3690, Train Acc: 88.05%, Val Loss: 0.2205, Val Acc: 92.63%
Epoch [10/500], LR: 0.010000, Train Loss: 0.3564, Train Acc: 88.32%, Val Loss: 0.2100, Val Acc: 93.22%
Epoch [11/500], LR: 0.010000, Train Loss: 0.3471, Train Acc: 88.64%, Val Loss: 0.1916, Val Acc: 93.63%
Epoch [12/500], LR: 0.010000, Train Loss: 0.3311, Train Acc: 89.27%, Val Loss: 0.1974, Val Acc: 93.57%
Epoch [13/500], LR: 0.010000, Train Loss: 0.3202, Train Acc: 89.54%, Val Loss: 0.1880, Val Acc: 94.02%
Epoch [14/500], LR: 0.010000, Train Loss: 0.3120, Train Acc: 89.85%, Val Loss: 0.1778, Val Acc: 94.18%
Epoch [15/500], LR: 0.010000, Train Loss: 0.3084, Train Acc: 89.91%, Val Loss: 0.1780, Val Acc: 94.10%
Epoch [16/500], LR: 0.010000, Train Loss: 0.2991, Train Acc: 90.31%, Val Loss: 0.1783, Val Acc: 94.14%
Epoch [17/500], LR: 0.010000, Train Loss: 0.2955, Train Acc: 90.34%, Val Loss: 0.1584, Val Acc: 94.88%
Epoch [18/500], LR: 0.010000, Train Loss: 0.2855, Train Acc: 90.67%, Val Loss: 0.1642, Val Acc: 94.63%
Epoch [19/500], LR: 0.010000, Train Loss: 0.2830, Train Acc: 90.83%, Val Loss: 0.1566, Val Acc: 95.06%
Epoch [20/500], LR: 0.010000, Train Loss: 0.2790, Train Acc: 90.90%, Val Loss: 0.1653, Val Acc: 94.84%
Epoch [21/500], LR: 0.010000, Train Loss: 0.2764, Train Acc: 91.07%, Val Loss: 0.1460, Val Acc: 95.29%
Epoch [22/500], LR: 0.010000, Train Loss: 0.2689, Train Acc: 91.24%, Val Loss: 0.1396, Val Acc: 95.57%
Epoch [23/500], LR: 0.010000, Train Loss: 0.2650, Train Acc: 91.42%, Val Loss: 0.1497, Val Acc: 95.17%
Epoch [24/500], LR: 0.010000, Train Loss: 0.2632, Train Acc: 91.25%, Val Loss: 0.1466, Val Acc: 95.25%
Epoch [25/500], LR: 0.010000, Train Loss: 0.2608, Train Acc: 91.66%, Val Loss: 0.1296, Val Acc: 95.71%
Epoch [26/500], LR: 0.010000, Train Loss: 0.2610, Train Acc: 91.62%, Val Loss: 0.1583, Val Acc: 94.97%
Epoch [27/500], LR: 0.010000, Train Loss: 0.2556, Train Acc: 91.68%, Val Loss: 0.1436, Val Acc: 95.34%
Epoch [28/500], LR: 0.010000, Train Loss: 0.2550, Train Acc: 91.72%, Val Loss: 0.1395, Val Acc: 95.45%
Epoch [29/500], LR: 0.010000, Train Loss: 0.2516, Train Acc: 91.90%, Val Loss: 0.1436, Val Acc: 95.18%
Epoch [30/500], LR: 0.010000, Train Loss: 0.2491, Train Acc: 91.83%, Val Loss: 0.1363, Val Acc: 95.38%
Epoch [31/500], LR: 0.010000, Train Loss: 0.2498, Train Acc: 91.99%, Val Loss: 0.1444, Val Acc: 95.31%
Epoch [32/500], LR: 0.010000, Train Loss: 0.2403, Train Acc: 92.31%, Val Loss: 0.1326, Val Acc: 95.59%
Epoch [33/500], LR: 0.010000, Train Loss: 0.2411, Train Acc: 92.19%, Val Loss: 0.1346, Val Acc: 95.75%
Epoch [34/500], LR: 0.010000, Train Loss: 0.2389, Train Acc: 92.09%, Val Loss: 0.1361, Val Acc: 95.63%
Epoch [35/500], LR: 0.010000, Train Loss: 0.2404, Train Acc: 92.27%, Val Loss: 0.1298, Val Acc: 95.96%
Epoch [36/500], LR: 0.010000, Train Loss: 0.2362, Train Acc: 92.35%, Val Loss: 0.1316, Val Acc: 95.77%
Epoch [37/500], LR: 0.010000, Train Loss: 0.2366, Train Acc: 92.34%, Val Loss: 0.1428, Val Acc: 95.43%
