Training 2c3f_relu with weight bit width 2 and activation bit width 8 for 500 epochs.
Epoch [1/500], LR: 0.010000, Train Loss: 0.6888, Train Acc: 79.90%, Val Loss: 0.3528, Val Acc: 90.13%
Epoch [2/500], LR: 0.010000, Train Loss: 0.2455, Train Acc: 92.76%, Val Loss: 0.2208, Val Acc: 93.28%
Epoch [3/500], LR: 0.010000, Train Loss: 0.1866, Train Acc: 94.46%, Val Loss: 0.2602, Val Acc: 91.65%
Epoch [4/500], LR: 0.010000, Train Loss: 0.1525, Train Acc: 95.30%, Val Loss: 0.3888, Val Acc: 86.90%
Epoch [5/500], LR: 0.010000, Train Loss: 0.1326, Train Acc: 95.84%, Val Loss: 0.1653, Val Acc: 94.74%
Epoch [6/500], LR: 0.010000, Train Loss: 0.1251, Train Acc: 96.11%, Val Loss: 0.1568, Val Acc: 94.87%
Epoch [7/500], LR: 0.010000, Train Loss: 0.1135, Train Acc: 96.46%, Val Loss: 0.1350, Val Acc: 95.99%
Epoch [8/500], LR: 0.010000, Train Loss: 0.1052, Train Acc: 96.58%, Val Loss: 0.1673, Val Acc: 94.33%
Epoch [9/500], LR: 0.010000, Train Loss: 0.1025, Train Acc: 96.79%, Val Loss: 0.1268, Val Acc: 96.00%
Epoch [10/500], LR: 0.010000, Train Loss: 0.0959, Train Acc: 96.93%, Val Loss: 0.1035, Val Acc: 96.83%
Epoch [11/500], LR: 0.010000, Train Loss: 0.0912, Train Acc: 97.14%, Val Loss: 0.1127, Val Acc: 96.50%
Epoch [12/500], LR: 0.010000, Train Loss: 0.0872, Train Acc: 97.22%, Val Loss: 0.1120, Val Acc: 96.45%
Epoch [13/500], LR: 0.010000, Train Loss: 0.0849, Train Acc: 97.34%, Val Loss: 0.1514, Val Acc: 95.17%
Epoch [14/500], LR: 0.010000, Train Loss: 0.0815, Train Acc: 97.41%, Val Loss: 0.0914, Val Acc: 96.94%
Epoch [15/500], LR: 0.010000, Train Loss: 0.0840, Train Acc: 97.33%, Val Loss: 0.1020, Val Acc: 96.72%
Epoch [16/500], LR: 0.010000, Train Loss: 0.0822, Train Acc: 97.38%, Val Loss: 0.0822, Val Acc: 97.32%
Epoch [17/500], LR: 0.010000, Train Loss: 0.0790, Train Acc: 97.46%, Val Loss: 0.1092, Val Acc: 96.72%
Epoch [18/500], LR: 0.010000, Train Loss: 0.0783, Train Acc: 97.50%, Val Loss: 0.1877, Val Acc: 93.88%
Epoch [19/500], LR: 0.010000, Train Loss: 0.0757, Train Acc: 97.58%, Val Loss: 0.0783, Val Acc: 97.50%
