Training sfc with weight bit width 4 and activation bit width 4 for 500 epochs.
Epoch [1/500], LR: 0.010000, Train Loss: 1.3385, Train Acc: 55.70%, Val Loss: 0.9075, Val Acc: 70.28%
Epoch [2/500], LR: 0.010000, Train Loss: 0.9420, Train Acc: 68.53%, Val Loss: 0.6167, Val Acc: 78.63%
Epoch [3/500], LR: 0.010000, Train Loss: 0.7645, Train Acc: 74.00%, Val Loss: 0.5129, Val Acc: 82.20%
Epoch [4/500], LR: 0.010000, Train Loss: 0.6799, Train Acc: 77.01%, Val Loss: 0.4477, Val Acc: 84.42%
Epoch [5/500], LR: 0.010000, Train Loss: 0.6277, Train Acc: 78.74%, Val Loss: 0.4112, Val Acc: 86.22%
Epoch [6/500], LR: 0.010000, Train Loss: 0.5886, Train Acc: 80.23%, Val Loss: 0.3677, Val Acc: 87.67%
Epoch [7/500], LR: 0.010000, Train Loss: 0.5569, Train Acc: 81.39%, Val Loss: 0.3439, Val Acc: 88.83%
Epoch [8/500], LR: 0.010000, Train Loss: 0.5329, Train Acc: 82.17%, Val Loss: 0.3315, Val Acc: 89.21%
Epoch [9/500], LR: 0.010000, Train Loss: 0.5138, Train Acc: 82.97%, Val Loss: 0.3128, Val Acc: 89.76%
Epoch [10/500], LR: 0.010000, Train Loss: 0.4988, Train Acc: 83.61%, Val Loss: 0.3008, Val Acc: 90.47%
Epoch [11/500], LR: 0.010000, Train Loss: 0.4816, Train Acc: 84.08%, Val Loss: 0.3022, Val Acc: 90.02%
Epoch [12/500], LR: 0.010000, Train Loss: 0.4683, Train Acc: 84.40%, Val Loss: 0.2796, Val Acc: 90.83%
Epoch [13/500], LR: 0.010000, Train Loss: 0.4637, Train Acc: 84.77%, Val Loss: 0.2721, Val Acc: 90.99%
Epoch [14/500], LR: 0.010000, Train Loss: 0.4560, Train Acc: 85.01%, Val Loss: 0.2638, Val Acc: 91.28%
Epoch [15/500], LR: 0.010000, Train Loss: 0.4432, Train Acc: 85.48%, Val Loss: 0.2709, Val Acc: 91.20%
Epoch [16/500], LR: 0.010000, Train Loss: 0.4370, Train Acc: 85.71%, Val Loss: 0.2543, Val Acc: 91.88%
Epoch [17/500], LR: 0.010000, Train Loss: 0.4272, Train Acc: 86.12%, Val Loss: 0.2531, Val Acc: 91.55%
Epoch [18/500], LR: 0.010000, Train Loss: 0.4258, Train Acc: 86.08%, Val Loss: 0.2481, Val Acc: 92.02%
Epoch [19/500], LR: 0.010000, Train Loss: 0.4183, Train Acc: 86.45%, Val Loss: 0.2458, Val Acc: 91.90%
Epoch [20/500], LR: 0.010000, Train Loss: 0.4144, Train Acc: 86.49%, Val Loss: 0.2519, Val Acc: 92.09%
Epoch [21/500], LR: 0.010000, Train Loss: 0.4108, Train Acc: 86.44%, Val Loss: 0.2320, Val Acc: 92.49%
Epoch [22/500], LR: 0.010000, Train Loss: 0.4064, Train Acc: 86.63%, Val Loss: 0.2369, Val Acc: 92.26%
Epoch [23/500], LR: 0.010000, Train Loss: 0.3997, Train Acc: 86.92%, Val Loss: 0.2353, Val Acc: 92.54%
Epoch [24/500], LR: 0.010000, Train Loss: 0.3964, Train Acc: 87.05%, Val Loss: 0.2314, Val Acc: 92.39%
Epoch [25/500], LR: 0.010000, Train Loss: 0.3957, Train Acc: 87.05%, Val Loss: 0.2225, Val Acc: 92.83%
Epoch [26/500], LR: 0.010000, Train Loss: 0.3915, Train Acc: 87.35%, Val Loss: 0.2317, Val Acc: 92.62%
Epoch [27/500], LR: 0.010000, Train Loss: 0.3914, Train Acc: 87.22%, Val Loss: 0.2205, Val Acc: 92.95%
Epoch [28/500], LR: 0.010000, Train Loss: 0.3919, Train Acc: 87.18%, Val Loss: 0.2211, Val Acc: 93.09%
Epoch [29/500], LR: 0.010000, Train Loss: 0.3822, Train Acc: 87.42%, Val Loss: 0.2159, Val Acc: 93.12%
Epoch [30/500], LR: 0.010000, Train Loss: 0.3811, Train Acc: 87.49%, Val Loss: 0.2143, Val Acc: 92.97%
Epoch [31/500], LR: 0.010000, Train Loss: 0.3781, Train Acc: 87.70%, Val Loss: 0.2159, Val Acc: 92.97%
Epoch [32/500], LR: 0.010000, Train Loss: 0.3827, Train Acc: 87.55%, Val Loss: 0.2053, Val Acc: 93.45%
Epoch [33/500], LR: 0.010000, Train Loss: 0.3752, Train Acc: 87.79%, Val Loss: 0.2180, Val Acc: 93.03%
Epoch [34/500], LR: 0.010000, Train Loss: 0.3768, Train Acc: 87.69%, Val Loss: 0.2150, Val Acc: 93.17%
Epoch [35/500], LR: 0.010000, Train Loss: 0.3737, Train Acc: 87.74%, Val Loss: 0.2095, Val Acc: 93.43%
Epoch [36/500], LR: 0.010000, Train Loss: 0.3641, Train Acc: 88.12%, Val Loss: 0.2031, Val Acc: 93.50%
Epoch [37/500], LR: 0.010000, Train Loss: 0.3736, Train Acc: 87.86%, Val Loss: 0.2081, Val Acc: 93.29%
Epoch [38/500], LR: 0.010000, Train Loss: 0.3664, Train Acc: 88.16%, Val Loss: 0.2060, Val Acc: 93.44%
Epoch [39/500], LR: 0.010000, Train Loss: 0.3698, Train Acc: 88.06%, Val Loss: 0.2004, Val Acc: 93.34%
Epoch [40/500], LR: 0.010000, Train Loss: 0.3737, Train Acc: 87.89%, Val Loss: 0.2061, Val Acc: 93.41%
Epoch [41/500], LR: 0.010000, Train Loss: 0.3659, Train Acc: 88.11%, Val Loss: 0.1986, Val Acc: 93.56%
Epoch [42/500], LR: 0.010000, Train Loss: 0.3604, Train Acc: 88.40%, Val Loss: 0.2014, Val Acc: 93.41%
Epoch [43/500], LR: 0.010000, Train Loss: 0.3592, Train Acc: 88.44%, Val Loss: 0.2007, Val Acc: 93.57%
Epoch [44/500], LR: 0.010000, Train Loss: 0.3585, Train Acc: 88.37%, Val Loss: 0.1965, Val Acc: 93.47%
Epoch [45/500], LR: 0.010000, Train Loss: 0.3616, Train Acc: 88.14%, Val Loss: 0.1963, Val Acc: 93.66%
Epoch [46/500], LR: 0.010000, Train Loss: 0.3598, Train Acc: 88.31%, Val Loss: 0.1995, Val Acc: 93.72%
Epoch [47/500], LR: 0.010000, Train Loss: 0.3563, Train Acc: 88.43%, Val Loss: 0.2042, Val Acc: 93.54%
Epoch [48/500], LR: 0.010000, Train Loss: 0.3518, Train Acc: 88.76%, Val Loss: 0.2047, Val Acc: 93.45%
Epoch [49/500], LR: 0.010000, Train Loss: 0.3542, Train Acc: 88.51%, Val Loss: 0.1922, Val Acc: 93.85%
Epoch [50/500], LR: 0.010000, Train Loss: 0.3485, Train Acc: 88.67%, Val Loss: 0.2004, Val Acc: 93.70%
Epoch [51/500], LR: 0.010000, Train Loss: 0.3509, Train Acc: 88.63%, Val Loss: 0.2038, Val Acc: 93.48%
Epoch [52/500], LR: 0.010000, Train Loss: 0.3491, Train Acc: 88.69%, Val Loss: 0.1946, Val Acc: 93.65%
Epoch [53/500], LR: 0.010000, Train Loss: 0.3528, Train Acc: 88.69%, Val Loss: 0.1912, Val Acc: 93.89%
Epoch [54/500], LR: 0.010000, Train Loss: 0.3519, Train Acc: 88.71%, Val Loss: 0.1935, Val Acc: 93.74%
Epoch [55/500], LR: 0.010000, Train Loss: 0.3482, Train Acc: 88.77%, Val Loss: 0.1830, Val Acc: 94.14%
Epoch [56/500], LR: 0.010000, Train Loss: 0.3473, Train Acc: 88.85%, Val Loss: 0.1851, Val Acc: 94.30%
Epoch [57/500], LR: 0.010000, Train Loss: 0.3494, Train Acc: 88.82%, Val Loss: 0.1937, Val Acc: 93.81%
Epoch [58/500], LR: 0.010000, Train Loss: 0.3466, Train Acc: 88.91%, Val Loss: 0.1893, Val Acc: 93.90%
Epoch [59/500], LR: 0.010000, Train Loss: 0.3486, Train Acc: 88.95%, Val Loss: 0.1893, Val Acc: 93.93%
Epoch [60/500], LR: 0.010000, Train Loss: 0.3430, Train Acc: 88.82%, Val Loss: 0.1871, Val Acc: 94.01%
Epoch [61/500], LR: 0.010000, Train Loss: 0.3421, Train Acc: 88.90%, Val Loss: 0.1862, Val Acc: 93.92%
Epoch [62/500], LR: 0.010000, Train Loss: 0.3445, Train Acc: 88.84%, Val Loss: 0.1879, Val Acc: 94.06%
Epoch [63/500], LR: 0.010000, Train Loss: 0.3414, Train Acc: 88.98%, Val Loss: 0.1812, Val Acc: 94.23%
Epoch [64/500], LR: 0.010000, Train Loss: 0.3437, Train Acc: 88.85%, Val Loss: 0.1897, Val Acc: 93.87%
Epoch [65/500], LR: 0.010000, Train Loss: 0.3461, Train Acc: 88.84%, Val Loss: 0.1803, Val Acc: 94.21%
Epoch [66/500], LR: 0.010000, Train Loss: 0.3387, Train Acc: 89.00%, Val Loss: 0.1878, Val Acc: 94.11%
Epoch [67/500], LR: 0.010000, Train Loss: 0.3459, Train Acc: 88.89%, Val Loss: 0.1908, Val Acc: 93.92%
Epoch [68/500], LR: 0.010000, Train Loss: 0.3438, Train Acc: 88.92%, Val Loss: 0.1830, Val Acc: 94.21%
Epoch [69/500], LR: 0.010000, Train Loss: 0.3372, Train Acc: 88.97%, Val Loss: 0.1827, Val Acc: 94.08%
Epoch [70/500], LR: 0.010000, Train Loss: 0.3413, Train Acc: 88.92%, Val Loss: 0.1910, Val Acc: 93.92%
Epoch [71/500], LR: 0.010000, Train Loss: 0.3417, Train Acc: 88.95%, Val Loss: 0.1858, Val Acc: 94.19%
