Training 2c3f with weight bit width 1 and activation bit width 1 for 500 epochs.
Epoch [1/500], LR: 0.010000, Train Loss: 1.3084, Train Acc: 55.99%, Val Loss: 0.9344, Val Acc: 68.75%
Epoch [2/500], LR: 0.010000, Train Loss: 0.7463, Train Acc: 75.16%, Val Loss: 1.0207, Val Acc: 66.85%
Epoch [3/500], LR: 0.010000, Train Loss: 0.5485, Train Acc: 81.75%, Val Loss: 0.5470, Val Acc: 82.21%
Epoch [4/500], LR: 0.010000, Train Loss: 0.4716, Train Acc: 84.49%, Val Loss: 0.5442, Val Acc: 82.31%
Epoch [5/500], LR: 0.010000, Train Loss: 0.4231, Train Acc: 86.29%, Val Loss: 1.6181, Val Acc: 52.67%
Epoch [6/500], LR: 0.010000, Train Loss: 0.3909, Train Acc: 87.57%, Val Loss: 0.4010, Val Acc: 87.09%
Epoch [7/500], LR: 0.010000, Train Loss: 0.3713, Train Acc: 88.24%, Val Loss: 0.4159, Val Acc: 86.53%
Epoch [8/500], LR: 0.010000, Train Loss: 0.3459, Train Acc: 89.17%, Val Loss: 0.3941, Val Acc: 87.30%
Epoch [9/500], LR: 0.010000, Train Loss: 0.3402, Train Acc: 89.19%, Val Loss: 2.8787, Val Acc: 29.18%
Epoch [10/500], LR: 0.010000, Train Loss: 0.3358, Train Acc: 89.55%, Val Loss: 0.3342, Val Acc: 89.60%
Epoch [11/500], LR: 0.010000, Train Loss: 0.3210, Train Acc: 90.03%, Val Loss: 0.3200, Val Acc: 89.83%
Epoch [12/500], LR: 0.010000, Train Loss: 0.3131, Train Acc: 90.20%, Val Loss: 0.3089, Val Acc: 90.26%
Epoch [13/500], LR: 0.010000, Train Loss: 0.3025, Train Acc: 90.64%, Val Loss: 0.3431, Val Acc: 89.51%
Epoch [14/500], LR: 0.010000, Train Loss: 0.3023, Train Acc: 90.58%, Val Loss: 0.3625, Val Acc: 88.55%
Epoch [15/500], LR: 0.010000, Train Loss: 0.3028, Train Acc: 90.60%, Val Loss: 2.2379, Val Acc: 38.70%
Epoch [16/500], LR: 0.010000, Train Loss: 0.3012, Train Acc: 90.58%, Val Loss: 0.3297, Val Acc: 89.67%
Epoch [17/500], LR: 0.010000, Train Loss: 0.2977, Train Acc: 90.63%, Val Loss: 0.3186, Val Acc: 89.74%
Epoch [18/500], LR: 0.010000, Train Loss: 0.2957, Train Acc: 90.83%, Val Loss: 0.3576, Val Acc: 88.68%
Epoch [19/500], LR: 0.010000, Train Loss: 0.2860, Train Acc: 91.14%, Val Loss: 0.3033, Val Acc: 90.47%
Epoch [20/500], LR: 0.010000, Train Loss: 0.2947, Train Acc: 90.84%, Val Loss: 0.3409, Val Acc: 89.51%
Epoch [21/500], LR: 0.010000, Train Loss: 0.2936, Train Acc: 91.01%, Val Loss: 0.2901, Val Acc: 90.77%
