Training 2c3f with weight bit width 2 and activation bit width 1 for 500 epochs.
Epoch [1/500], LR: 0.010000, Train Loss: 1.1984, Train Acc: 60.31%, Val Loss: 0.9281, Val Acc: 68.86%
Epoch [2/500], LR: 0.010000, Train Loss: 0.6046, Train Acc: 80.06%, Val Loss: 0.5187, Val Acc: 83.18%
Epoch [3/500], LR: 0.010000, Train Loss: 0.4439, Train Acc: 85.65%, Val Loss: 1.4487, Val Acc: 56.27%
Epoch [4/500], LR: 0.010000, Train Loss: 0.3847, Train Acc: 87.71%, Val Loss: 1.1014, Val Acc: 65.43%
Epoch [5/500], LR: 0.010000, Train Loss: 0.3500, Train Acc: 88.84%, Val Loss: 0.3510, Val Acc: 89.03%
Epoch [6/500], LR: 0.010000, Train Loss: 0.3245, Train Acc: 89.81%, Val Loss: 1.7695, Val Acc: 53.23%
Epoch [7/500], LR: 0.010000, Train Loss: 0.2979, Train Acc: 90.94%, Val Loss: 1.3461, Val Acc: 59.95%
Epoch [8/500], LR: 0.010000, Train Loss: 0.2880, Train Acc: 91.14%, Val Loss: 0.3562, Val Acc: 89.15%
Epoch [9/500], LR: 0.010000, Train Loss: 0.2812, Train Acc: 91.34%, Val Loss: 0.2789, Val Acc: 91.37%
Epoch [10/500], LR: 0.010000, Train Loss: 0.2782, Train Acc: 91.47%, Val Loss: 0.3307, Val Acc: 89.58%
Epoch [11/500], LR: 0.010000, Train Loss: 0.2771, Train Acc: 91.48%, Val Loss: 0.2899, Val Acc: 91.18%
Epoch [12/500], LR: 0.010000, Train Loss: 0.2557, Train Acc: 92.12%, Val Loss: 0.2919, Val Acc: 90.99%
Epoch [13/500], LR: 0.010000, Train Loss: 0.2444, Train Acc: 92.36%, Val Loss: 0.3911, Val Acc: 87.94%
Epoch [14/500], LR: 0.010000, Train Loss: 0.2415, Train Acc: 92.51%, Val Loss: 0.2516, Val Acc: 92.53%
Epoch [15/500], LR: 0.010000, Train Loss: 0.2394, Train Acc: 92.68%, Val Loss: 0.2627, Val Acc: 91.91%
Epoch [16/500], LR: 0.010000, Train Loss: 0.2334, Train Acc: 92.85%, Val Loss: 2.0520, Val Acc: 42.48%
Epoch [17/500], LR: 0.010000, Train Loss: 0.2278, Train Acc: 92.94%, Val Loss: 0.3459, Val Acc: 89.05%
Epoch [18/500], LR: 0.010000, Train Loss: 0.2278, Train Acc: 92.95%, Val Loss: 0.2191, Val Acc: 93.19%
Epoch [19/500], LR: 0.010000, Train Loss: 0.2164, Train Acc: 93.26%, Val Loss: 0.2213, Val Acc: 93.08%
Epoch [20/500], LR: 0.010000, Train Loss: 0.2159, Train Acc: 93.34%, Val Loss: 0.2277, Val Acc: 93.11%
Epoch [21/500], LR: 0.010000, Train Loss: 0.2148, Train Acc: 93.39%, Val Loss: 0.2708, Val Acc: 91.62%
Epoch [22/500], LR: 0.010000, Train Loss: 0.2139, Train Acc: 93.43%, Val Loss: 0.2152, Val Acc: 93.56%
Epoch [23/500], LR: 0.010000, Train Loss: 0.2116, Train Acc: 93.50%, Val Loss: 0.3020, Val Acc: 90.63%
Epoch [24/500], LR: 0.010000, Train Loss: 0.2107, Train Acc: 93.52%, Val Loss: 0.2047, Val Acc: 93.53%
Epoch [25/500], LR: 0.010000, Train Loss: 0.2040, Train Acc: 93.76%, Val Loss: 0.2232, Val Acc: 93.11%
Epoch [26/500], LR: 0.010000, Train Loss: 0.2041, Train Acc: 93.78%, Val Loss: 0.2361, Val Acc: 92.62%
Epoch [27/500], LR: 0.010000, Train Loss: 0.2058, Train Acc: 93.70%, Val Loss: 0.3118, Val Acc: 90.29%
Epoch [28/500], LR: 0.010000, Train Loss: 0.2025, Train Acc: 93.77%, Val Loss: 0.2006, Val Acc: 93.93%
Epoch [29/500], LR: 0.010000, Train Loss: 0.2012, Train Acc: 93.73%, Val Loss: 0.3014, Val Acc: 90.65%
Epoch [30/500], LR: 0.010000, Train Loss: 0.1933, Train Acc: 94.05%, Val Loss: 0.2474, Val Acc: 92.53%
Epoch [31/500], LR: 0.010000, Train Loss: 0.1932, Train Acc: 94.10%, Val Loss: 0.2360, Val Acc: 92.74%
Epoch [32/500], LR: 0.010000, Train Loss: 0.1956, Train Acc: 93.96%, Val Loss: 0.2415, Val Acc: 92.42%
Epoch [33/500], LR: 0.010000, Train Loss: 0.1965, Train Acc: 94.02%, Val Loss: 0.2074, Val Acc: 93.65%
Epoch [34/500], LR: 0.010000, Train Loss: 0.1916, Train Acc: 94.04%, Val Loss: 0.2061, Val Acc: 93.78%
Epoch [35/500], LR: 0.010000, Train Loss: 0.1929, Train Acc: 94.05%, Val Loss: 0.2335, Val Acc: 92.89%
Epoch [36/500], LR: 0.010000, Train Loss: 0.1941, Train Acc: 93.96%, Val Loss: 0.2482, Val Acc: 91.88%
Epoch [37/500], LR: 0.010000, Train Loss: 0.1868, Train Acc: 94.19%, Val Loss: 0.2977, Val Acc: 90.90%
Epoch [38/500], LR: 0.010000, Train Loss: 0.1937, Train Acc: 94.08%, Val Loss: 0.2043, Val Acc: 93.81%
Epoch [39/500], LR: 0.010000, Train Loss: 0.1979, Train Acc: 93.93%, Val Loss: 0.2141, Val Acc: 93.20%
Epoch [40/500], LR: 0.010000, Train Loss: 0.1950, Train Acc: 94.00%, Val Loss: 2.3544, Val Acc: 44.33%
Epoch [41/500], LR: 0.010000, Train Loss: 0.1949, Train Acc: 94.07%, Val Loss: 0.1962, Val Acc: 94.17%
Epoch [42/500], LR: 0.010000, Train Loss: 0.1891, Train Acc: 94.21%, Val Loss: 0.2346, Val Acc: 92.67%
Epoch [43/500], LR: 0.010000, Train Loss: 0.1874, Train Acc: 94.21%, Val Loss: 0.1931, Val Acc: 94.17%
Epoch [44/500], LR: 0.010000, Train Loss: 0.1929, Train Acc: 94.08%, Val Loss: 0.1954, Val Acc: 93.88%
Epoch [45/500], LR: 0.010000, Train Loss: 0.1891, Train Acc: 94.21%, Val Loss: 0.2042, Val Acc: 94.01%
Epoch [46/500], LR: 0.010000, Train Loss: 0.1873, Train Acc: 94.31%, Val Loss: 0.1795, Val Acc: 94.53%
Epoch [47/500], LR: 0.010000, Train Loss: 0.1864, Train Acc: 94.17%, Val Loss: 0.2172, Val Acc: 93.42%
Epoch [48/500], LR: 0.010000, Train Loss: 0.1882, Train Acc: 94.29%, Val Loss: 0.1945, Val Acc: 93.97%
Epoch [49/500], LR: 0.010000, Train Loss: 0.1870, Train Acc: 94.23%, Val Loss: 0.2130, Val Acc: 93.12%
Epoch [50/500], LR: 0.010000, Train Loss: 0.1883, Train Acc: 94.14%, Val Loss: 0.2090, Val Acc: 93.62%
Epoch [51/500], LR: 0.010000, Train Loss: 0.1845, Train Acc: 94.22%, Val Loss: 1.2933, Val Acc: 60.07%
Epoch [52/500], LR: 0.010000, Train Loss: 0.1839, Train Acc: 94.33%, Val Loss: 0.2139, Val Acc: 93.50%
Epoch [53/500], LR: 0.010000, Train Loss: 0.1884, Train Acc: 94.26%, Val Loss: 0.1924, Val Acc: 93.93%
Epoch [54/500], LR: 0.010000, Train Loss: 0.1847, Train Acc: 94.28%, Val Loss: 0.2299, Val Acc: 92.74%
Epoch [55/500], LR: 0.010000, Train Loss: 0.1867, Train Acc: 94.24%, Val Loss: 0.2138, Val Acc: 93.45%
Epoch [56/500], LR: 0.010000, Train Loss: 0.1890, Train Acc: 94.10%, Val Loss: 0.2006, Val Acc: 93.65%
Epoch [57/500], LR: 0.010000, Train Loss: 0.1882, Train Acc: 94.27%, Val Loss: 0.2468, Val Acc: 92.31%
Epoch [58/500], LR: 0.010000, Train Loss: 0.1860, Train Acc: 94.28%, Val Loss: 0.2032, Val Acc: 93.84%
Epoch [59/500], LR: 0.010000, Train Loss: 0.1859, Train Acc: 94.21%, Val Loss: 0.1951, Val Acc: 93.82%
Epoch [60/500], LR: 0.010000, Train Loss: 0.1826, Train Acc: 94.40%, Val Loss: 0.2132, Val Acc: 93.39%
Epoch [61/500], LR: 0.010000, Train Loss: 0.1812, Train Acc: 94.39%, Val Loss: 0.1837, Val Acc: 94.29%
Epoch [62/500], LR: 0.010000, Train Loss: 0.1833, Train Acc: 94.36%, Val Loss: 0.1910, Val Acc: 94.03%
Epoch [63/500], LR: 0.010000, Train Loss: 0.1853, Train Acc: 94.23%, Val Loss: 0.2071, Val Acc: 93.55%
Epoch [64/500], LR: 0.010000, Train Loss: 0.1854, Train Acc: 94.36%, Val Loss: 0.2028, Val Acc: 93.67%
Epoch [65/500], LR: 0.010000, Train Loss: 0.1845, Train Acc: 94.31%, Val Loss: 0.1841, Val Acc: 94.15%
Epoch [66/500], LR: 0.010000, Train Loss: 0.1838, Train Acc: 94.35%, Val Loss: 0.2289, Val Acc: 92.96%
Epoch [67/500], LR: 0.010000, Train Loss: 0.1885, Train Acc: 94.22%, Val Loss: 0.2061, Val Acc: 93.63%
Epoch [68/500], LR: 0.010000, Train Loss: 0.1823, Train Acc: 94.45%, Val Loss: 0.2154, Val Acc: 93.32%
Epoch [69/500], LR: 0.010000, Train Loss: 0.1823, Train Acc: 94.27%, Val Loss: 0.2447, Val Acc: 92.29%
Epoch [70/500], LR: 0.010000, Train Loss: 0.1854, Train Acc: 94.29%, Val Loss: 0.2061, Val Acc: 93.79%
Epoch [71/500], LR: 0.010000, Train Loss: 0.1766, Train Acc: 94.58%, Val Loss: 0.1936, Val Acc: 93.99%
Epoch [72/500], LR: 0.010000, Train Loss: 0.1807, Train Acc: 94.44%, Val Loss: 0.1818, Val Acc: 94.48%
Epoch [73/500], LR: 0.010000, Train Loss: 0.1821, Train Acc: 94.45%, Val Loss: 0.2244, Val Acc: 93.18%
Epoch [74/500], LR: 0.010000, Train Loss: 0.1763, Train Acc: 94.62%, Val Loss: 0.1984, Val Acc: 94.01%
Epoch [75/500], LR: 0.010000, Train Loss: 0.1796, Train Acc: 94.56%, Val Loss: 0.1789, Val Acc: 94.55%
Epoch [76/500], LR: 0.010000, Train Loss: 0.1764, Train Acc: 94.49%, Val Loss: 0.2416, Val Acc: 92.36%
Epoch [77/500], LR: 0.010000, Train Loss: 0.1796, Train Acc: 94.52%, Val Loss: 0.1823, Val Acc: 94.38%
Epoch [78/500], LR: 0.010000, Train Loss: 0.1827, Train Acc: 94.36%, Val Loss: 0.2244, Val Acc: 92.95%
Epoch [79/500], LR: 0.010000, Train Loss: 0.1803, Train Acc: 94.35%, Val Loss: 0.2572, Val Acc: 91.96%
Epoch [80/500], LR: 0.010000, Train Loss: 0.1756, Train Acc: 94.46%, Val Loss: 0.2473, Val Acc: 92.51%
Epoch [81/500], LR: 0.010000, Train Loss: 0.1788, Train Acc: 94.43%, Val Loss: 0.2980, Val Acc: 90.88%
Epoch [82/500], LR: 0.010000, Train Loss: 0.1756, Train Acc: 94.57%, Val Loss: 0.2014, Val Acc: 93.48%
