Training 2c3f_relu with weight bit width 1 and activation bit width 8 for 500 epochs.
Epoch [1/500], LR: 0.010000, Train Loss: 0.8121, Train Acc: 75.26%, Val Loss: 0.5337, Val Acc: 82.97%
Epoch [2/500], LR: 0.010000, Train Loss: 0.3239, Train Acc: 90.08%, Val Loss: 0.2888, Val Acc: 91.11%
Epoch [3/500], LR: 0.010000, Train Loss: 0.2317, Train Acc: 93.08%, Val Loss: 0.2212, Val Acc: 93.14%
Epoch [4/500], LR: 0.010000, Train Loss: 0.1897, Train Acc: 94.01%, Val Loss: 0.2406, Val Acc: 92.37%
Epoch [5/500], LR: 0.010000, Train Loss: 0.1606, Train Acc: 94.88%, Val Loss: 0.1913, Val Acc: 94.01%
Epoch [6/500], LR: 0.010000, Train Loss: 0.1529, Train Acc: 95.32%, Val Loss: 0.2352, Val Acc: 92.76%
Epoch [7/500], LR: 0.010000, Train Loss: 0.1438, Train Acc: 95.43%, Val Loss: 0.1655, Val Acc: 94.85%
Epoch [8/500], LR: 0.010000, Train Loss: 0.1344, Train Acc: 95.67%, Val Loss: 0.1341, Val Acc: 95.67%
Epoch [9/500], LR: 0.010000, Train Loss: 0.1289, Train Acc: 95.91%, Val Loss: 0.2851, Val Acc: 90.48%
Epoch [10/500], LR: 0.010000, Train Loss: 0.1283, Train Acc: 95.93%, Val Loss: 0.1946, Val Acc: 94.06%
Epoch [11/500], LR: 0.010000, Train Loss: 0.1180, Train Acc: 96.33%, Val Loss: 0.1518, Val Acc: 94.88%
Epoch [12/500], LR: 0.010000, Train Loss: 0.1152, Train Acc: 96.31%, Val Loss: 0.1568, Val Acc: 95.18%
Epoch [13/500], LR: 0.010000, Train Loss: 0.1157, Train Acc: 96.38%, Val Loss: 0.1899, Val Acc: 94.13%
Epoch [14/500], LR: 0.010000, Train Loss: 0.1122, Train Acc: 96.40%, Val Loss: 0.1662, Val Acc: 94.56%
Epoch [15/500], LR: 0.010000, Train Loss: 0.1125, Train Acc: 96.38%, Val Loss: 0.2584, Val Acc: 91.88%
Epoch [16/500], LR: 0.010000, Train Loss: 0.1095, Train Acc: 96.50%, Val Loss: 0.1445, Val Acc: 95.38%
Epoch [17/500], LR: 0.010000, Train Loss: 0.1072, Train Acc: 96.55%, Val Loss: 0.1267, Val Acc: 96.04%
Epoch [18/500], LR: 0.010000, Train Loss: 0.1063, Train Acc: 96.64%, Val Loss: 0.2541, Val Acc: 91.72%
Epoch [19/500], LR: 0.010000, Train Loss: 0.1020, Train Acc: 96.67%, Val Loss: 0.1563, Val Acc: 95.40%
Epoch [20/500], LR: 0.010000, Train Loss: 0.0995, Train Acc: 96.88%, Val Loss: 0.1754, Val Acc: 94.37%
Epoch [21/500], LR: 0.010000, Train Loss: 0.0979, Train Acc: 96.95%, Val Loss: 0.1273, Val Acc: 95.88%
Epoch [22/500], LR: 0.010000, Train Loss: 0.0998, Train Acc: 96.74%, Val Loss: 0.1150, Val Acc: 96.25%
Epoch [23/500], LR: 0.010000, Train Loss: 0.0983, Train Acc: 96.81%, Val Loss: 0.1412, Val Acc: 95.53%
Epoch [24/500], LR: 0.010000, Train Loss: 0.0953, Train Acc: 96.95%, Val Loss: 0.1282, Val Acc: 96.03%
Epoch [25/500], LR: 0.010000, Train Loss: 0.0970, Train Acc: 96.92%, Val Loss: 0.1770, Val Acc: 94.28%
Epoch [26/500], LR: 0.010000, Train Loss: 0.0935, Train Acc: 96.98%, Val Loss: 0.2933, Val Acc: 90.64%
Epoch [27/500], LR: 0.010000, Train Loss: 0.0951, Train Acc: 96.95%, Val Loss: 0.1419, Val Acc: 95.52%
Epoch [28/500], LR: 0.010000, Train Loss: 0.0942, Train Acc: 97.06%, Val Loss: 0.1301, Val Acc: 95.81%
Epoch [29/500], LR: 0.010000, Train Loss: 0.0942, Train Acc: 97.00%, Val Loss: 0.1361, Val Acc: 95.65%
Epoch [30/500], LR: 0.010000, Train Loss: 0.0920, Train Acc: 97.01%, Val Loss: 0.1336, Val Acc: 95.98%
Epoch [31/500], LR: 0.010000, Train Loss: 0.0932, Train Acc: 97.03%, Val Loss: 0.1442, Val Acc: 95.64%
Epoch [32/500], LR: 0.010000, Train Loss: 0.0943, Train Acc: 96.96%, Val Loss: 0.1969, Val Acc: 93.86%
Epoch [33/500], LR: 0.010000, Train Loss: 0.0921, Train Acc: 97.04%, Val Loss: 0.1210, Val Acc: 96.28%
Epoch [34/500], LR: 0.010000, Train Loss: 0.0882, Train Acc: 97.16%, Val Loss: 0.1591, Val Acc: 95.04%
Epoch [35/500], LR: 0.010000, Train Loss: 0.0907, Train Acc: 97.10%, Val Loss: 0.1356, Val Acc: 95.78%
Epoch [36/500], LR: 0.010000, Train Loss: 0.0891, Train Acc: 97.12%, Val Loss: 0.2471, Val Acc: 92.19%
Epoch [37/500], LR: 0.010000, Train Loss: 0.0865, Train Acc: 97.22%, Val Loss: 0.1032, Val Acc: 96.67%
Epoch [38/500], LR: 0.010000, Train Loss: 0.0896, Train Acc: 97.11%, Val Loss: 0.6590, Val Acc: 80.10%
Epoch [39/500], LR: 0.010000, Train Loss: 0.0884, Train Acc: 97.34%, Val Loss: 0.1079, Val Acc: 96.65%
