Training 2c3f_relu with weight bit width 4 and activation bit width 4 for 500 epochs.
Epoch [1/500], LR: 0.010000, Train Loss: 0.6248, Train Acc: 82.30%, Val Loss: 0.2847, Val Acc: 91.92%
Epoch [2/500], LR: 0.010000, Train Loss: 0.2016, Train Acc: 94.18%, Val Loss: 0.1698, Val Acc: 94.86%
Epoch [3/500], LR: 0.010000, Train Loss: 0.1405, Train Acc: 95.79%, Val Loss: 0.1359, Val Acc: 95.78%
Epoch [4/500], LR: 0.010000, Train Loss: 0.1168, Train Acc: 96.46%, Val Loss: 0.1111, Val Acc: 96.57%
Epoch [5/500], LR: 0.010000, Train Loss: 0.0987, Train Acc: 96.91%, Val Loss: 0.1138, Val Acc: 96.60%
Epoch [6/500], LR: 0.010000, Train Loss: 0.0924, Train Acc: 97.18%, Val Loss: 0.0926, Val Acc: 97.26%
Epoch [7/500], LR: 0.010000, Train Loss: 0.0827, Train Acc: 97.50%, Val Loss: 0.0896, Val Acc: 97.19%
Epoch [8/500], LR: 0.010000, Train Loss: 0.0792, Train Acc: 97.54%, Val Loss: 0.0790, Val Acc: 97.62%
Epoch [9/500], LR: 0.010000, Train Loss: 0.0760, Train Acc: 97.59%, Val Loss: 0.0799, Val Acc: 97.51%
Epoch [10/500], LR: 0.010000, Train Loss: 0.0722, Train Acc: 97.77%, Val Loss: 0.0697, Val Acc: 97.85%
Epoch [11/500], LR: 0.010000, Train Loss: 0.0688, Train Acc: 97.77%, Val Loss: 0.0738, Val Acc: 97.63%
Epoch [12/500], LR: 0.010000, Train Loss: 0.0675, Train Acc: 97.88%, Val Loss: 0.0706, Val Acc: 97.80%
Epoch [13/500], LR: 0.010000, Train Loss: 0.0643, Train Acc: 97.90%, Val Loss: 0.0727, Val Acc: 97.68%
Epoch [14/500], LR: 0.010000, Train Loss: 0.0616, Train Acc: 98.03%, Val Loss: 0.0774, Val Acc: 97.59%
Epoch [15/500], LR: 0.010000, Train Loss: 0.0640, Train Acc: 97.96%, Val Loss: 0.0651, Val Acc: 97.83%
Epoch [16/500], LR: 0.010000, Train Loss: 0.0601, Train Acc: 98.07%, Val Loss: 0.0630, Val Acc: 98.08%
Epoch [17/500], LR: 0.010000, Train Loss: 0.0586, Train Acc: 98.08%, Val Loss: 0.0713, Val Acc: 97.85%
Epoch [18/500], LR: 0.010000, Train Loss: 0.0587, Train Acc: 98.08%, Val Loss: 0.0630, Val Acc: 98.04%
Epoch [19/500], LR: 0.010000, Train Loss: 0.0581, Train Acc: 98.09%, Val Loss: 0.0590, Val Acc: 98.20%
Epoch [20/500], LR: 0.010000, Train Loss: 0.0557, Train Acc: 98.14%, Val Loss: 0.0692, Val Acc: 98.01%
Epoch [21/500], LR: 0.010000, Train Loss: 0.0541, Train Acc: 98.23%, Val Loss: 0.0578, Val Acc: 98.18%
Epoch [22/500], LR: 0.010000, Train Loss: 0.0536, Train Acc: 98.25%, Val Loss: 0.0708, Val Acc: 97.73%
Epoch [23/500], LR: 0.010000, Train Loss: 0.0500, Train Acc: 98.33%, Val Loss: 0.0654, Val Acc: 97.95%
Epoch [24/500], LR: 0.010000, Train Loss: 0.0525, Train Acc: 98.24%, Val Loss: 0.0623, Val Acc: 97.99%
Epoch [25/500], LR: 0.010000, Train Loss: 0.0523, Train Acc: 98.27%, Val Loss: 0.0566, Val Acc: 98.15%
Epoch [26/500], LR: 0.010000, Train Loss: 0.0504, Train Acc: 98.35%, Val Loss: 0.0610, Val Acc: 98.10%
Epoch [27/500], LR: 0.010000, Train Loss: 0.0510, Train Acc: 98.35%, Val Loss: 0.0671, Val Acc: 97.81%
Epoch [28/500], LR: 0.010000, Train Loss: 0.0513, Train Acc: 98.34%, Val Loss: 0.0599, Val Acc: 98.10%
Epoch [29/500], LR: 0.010000, Train Loss: 0.0516, Train Acc: 98.35%, Val Loss: 0.0572, Val Acc: 98.24%
Epoch [30/500], LR: 0.010000, Train Loss: 0.0482, Train Acc: 98.43%, Val Loss: 0.0649, Val Acc: 98.05%
Epoch [31/500], LR: 0.010000, Train Loss: 0.0499, Train Acc: 98.42%, Val Loss: 0.0635, Val Acc: 98.11%
Epoch [32/500], LR: 0.010000, Train Loss: 0.0476, Train Acc: 98.44%, Val Loss: 0.0597, Val Acc: 98.10%
Epoch [33/500], LR: 0.010000, Train Loss: 0.0490, Train Acc: 98.44%, Val Loss: 0.0579, Val Acc: 98.25%
Epoch [34/500], LR: 0.010000, Train Loss: 0.0471, Train Acc: 98.45%, Val Loss: 0.0587, Val Acc: 98.12%
Epoch [35/500], LR: 0.010000, Train Loss: 0.0465, Train Acc: 98.50%, Val Loss: 0.0701, Val Acc: 97.80%
Epoch [36/500], LR: 0.010000, Train Loss: 0.0474, Train Acc: 98.44%, Val Loss: 0.0650, Val Acc: 97.92%
