Training lfc with weight bit width 2 and activation bit width 2 for 500 epochs.
Epoch [1/500], LR: 0.010000, Train Loss: 1.2821, Train Acc: 57.91%, Val Loss: 0.9449, Val Acc: 69.13%
Epoch [2/500], LR: 0.010000, Train Loss: 0.9340, Train Acc: 68.91%, Val Loss: 0.6117, Val Acc: 79.49%
Epoch [3/500], LR: 0.010000, Train Loss: 0.7028, Train Acc: 76.09%, Val Loss: 0.4716, Val Acc: 84.06%
Epoch [4/500], LR: 0.010000, Train Loss: 0.5912, Train Acc: 80.18%, Val Loss: 0.3856, Val Acc: 87.23%
Epoch [5/500], LR: 0.010000, Train Loss: 0.5353, Train Acc: 82.05%, Val Loss: 0.3546, Val Acc: 88.22%
Epoch [6/500], LR: 0.010000, Train Loss: 0.4822, Train Acc: 83.88%, Val Loss: 0.3110, Val Acc: 89.90%
Epoch [7/500], LR: 0.010000, Train Loss: 0.4558, Train Acc: 84.81%, Val Loss: 0.2794, Val Acc: 90.92%
Epoch [8/500], LR: 0.010000, Train Loss: 0.4215, Train Acc: 86.11%, Val Loss: 0.2662, Val Acc: 91.29%
Epoch [9/500], LR: 0.010000, Train Loss: 0.4091, Train Acc: 86.55%, Val Loss: 0.2473, Val Acc: 91.99%
Epoch [10/500], LR: 0.010000, Train Loss: 0.3952, Train Acc: 87.04%, Val Loss: 0.2340, Val Acc: 92.31%
Epoch [11/500], LR: 0.010000, Train Loss: 0.3829, Train Acc: 87.37%, Val Loss: 0.2304, Val Acc: 92.58%
Epoch [12/500], LR: 0.010000, Train Loss: 0.3634, Train Acc: 88.09%, Val Loss: 0.2322, Val Acc: 92.59%
Epoch [13/500], LR: 0.010000, Train Loss: 0.3492, Train Acc: 88.60%, Val Loss: 0.2113, Val Acc: 93.11%
Epoch [14/500], LR: 0.010000, Train Loss: 0.3424, Train Acc: 88.81%, Val Loss: 0.2053, Val Acc: 93.28%
Epoch [15/500], LR: 0.010000, Train Loss: 0.3401, Train Acc: 88.93%, Val Loss: 0.1991, Val Acc: 93.57%
Epoch [16/500], LR: 0.010000, Train Loss: 0.3326, Train Acc: 89.05%, Val Loss: 0.2001, Val Acc: 93.64%
Epoch [17/500], LR: 0.010000, Train Loss: 0.3246, Train Acc: 89.40%, Val Loss: 0.1803, Val Acc: 94.33%
Epoch [18/500], LR: 0.010000, Train Loss: 0.3176, Train Acc: 89.69%, Val Loss: 0.1967, Val Acc: 93.58%
Epoch [19/500], LR: 0.010000, Train Loss: 0.3201, Train Acc: 89.55%, Val Loss: 0.1805, Val Acc: 94.20%
Epoch [20/500], LR: 0.010000, Train Loss: 0.3092, Train Acc: 89.88%, Val Loss: 0.1883, Val Acc: 94.03%
Epoch [21/500], LR: 0.010000, Train Loss: 0.3084, Train Acc: 89.87%, Val Loss: 0.1708, Val Acc: 94.40%
Epoch [22/500], LR: 0.010000, Train Loss: 0.3029, Train Acc: 90.03%, Val Loss: 0.1681, Val Acc: 94.43%
Epoch [23/500], LR: 0.010000, Train Loss: 0.2969, Train Acc: 90.31%, Val Loss: 0.1724, Val Acc: 94.40%
Epoch [24/500], LR: 0.010000, Train Loss: 0.2927, Train Acc: 90.50%, Val Loss: 0.1650, Val Acc: 94.81%
Epoch [25/500], LR: 0.010000, Train Loss: 0.2940, Train Acc: 90.44%, Val Loss: 0.1546, Val Acc: 94.97%
Epoch [26/500], LR: 0.010000, Train Loss: 0.2891, Train Acc: 90.59%, Val Loss: 0.1686, Val Acc: 94.53%
Epoch [27/500], LR: 0.010000, Train Loss: 0.2866, Train Acc: 90.65%, Val Loss: 0.1701, Val Acc: 94.41%
Epoch [28/500], LR: 0.010000, Train Loss: 0.2858, Train Acc: 90.71%, Val Loss: 0.1571, Val Acc: 94.95%
Epoch [29/500], LR: 0.010000, Train Loss: 0.2795, Train Acc: 90.77%, Val Loss: 0.1624, Val Acc: 94.77%
Epoch [30/500], LR: 0.010000, Train Loss: 0.2772, Train Acc: 91.00%, Val Loss: 0.1633, Val Acc: 94.62%
Epoch [31/500], LR: 0.010000, Train Loss: 0.2795, Train Acc: 91.07%, Val Loss: 0.1601, Val Acc: 94.98%
Epoch [32/500], LR: 0.010000, Train Loss: 0.2731, Train Acc: 91.16%, Val Loss: 0.1539, Val Acc: 94.87%
Epoch [33/500], LR: 0.010000, Train Loss: 0.2710, Train Acc: 91.09%, Val Loss: 0.1611, Val Acc: 94.92%
Epoch [34/500], LR: 0.010000, Train Loss: 0.2698, Train Acc: 91.19%, Val Loss: 0.1571, Val Acc: 95.06%
