Training lfc with weight bit width 2 and activation bit width 1 for 500 epochs.
Epoch [1/500], LR: 0.010000, Train Loss: 1.3218, Train Acc: 56.39%, Val Loss: 0.9486, Val Acc: 69.17%
Epoch [2/500], LR: 0.010000, Train Loss: 0.9390, Train Acc: 68.86%, Val Loss: 0.6182, Val Acc: 79.45%
Epoch [3/500], LR: 0.010000, Train Loss: 0.7239, Train Acc: 75.75%, Val Loss: 0.4939, Val Acc: 83.70%
Epoch [4/500], LR: 0.010000, Train Loss: 0.6027, Train Acc: 79.88%, Val Loss: 0.3988, Val Acc: 87.15%
Epoch [5/500], LR: 0.010000, Train Loss: 0.5429, Train Acc: 82.07%, Val Loss: 0.3574, Val Acc: 88.26%
Epoch [6/500], LR: 0.010000, Train Loss: 0.4973, Train Acc: 83.56%, Val Loss: 0.3231, Val Acc: 89.38%
Epoch [7/500], LR: 0.010000, Train Loss: 0.4696, Train Acc: 84.60%, Val Loss: 0.2843, Val Acc: 90.89%
Epoch [8/500], LR: 0.010000, Train Loss: 0.4333, Train Acc: 85.71%, Val Loss: 0.2759, Val Acc: 91.22%
Epoch [9/500], LR: 0.010000, Train Loss: 0.4206, Train Acc: 86.24%, Val Loss: 0.2532, Val Acc: 92.02%
Epoch [10/500], LR: 0.010000, Train Loss: 0.4051, Train Acc: 86.70%, Val Loss: 0.2541, Val Acc: 91.77%
Epoch [11/500], LR: 0.010000, Train Loss: 0.3935, Train Acc: 87.08%, Val Loss: 0.2342, Val Acc: 92.39%
Epoch [12/500], LR: 0.010000, Train Loss: 0.3765, Train Acc: 87.64%, Val Loss: 0.2395, Val Acc: 92.33%
Epoch [13/500], LR: 0.010000, Train Loss: 0.3669, Train Acc: 88.01%, Val Loss: 0.2227, Val Acc: 93.07%
Epoch [14/500], LR: 0.010000, Train Loss: 0.3522, Train Acc: 88.60%, Val Loss: 0.2235, Val Acc: 92.83%
Epoch [15/500], LR: 0.010000, Train Loss: 0.3528, Train Acc: 88.52%, Val Loss: 0.2098, Val Acc: 93.17%
Epoch [16/500], LR: 0.010000, Train Loss: 0.3437, Train Acc: 88.81%, Val Loss: 0.2121, Val Acc: 93.33%
Epoch [17/500], LR: 0.010000, Train Loss: 0.3369, Train Acc: 89.04%, Val Loss: 0.1967, Val Acc: 93.63%
Epoch [18/500], LR: 0.010000, Train Loss: 0.3340, Train Acc: 89.18%, Val Loss: 0.2102, Val Acc: 93.38%
Epoch [19/500], LR: 0.010000, Train Loss: 0.3301, Train Acc: 89.29%, Val Loss: 0.1962, Val Acc: 93.93%
Epoch [20/500], LR: 0.010000, Train Loss: 0.3188, Train Acc: 89.60%, Val Loss: 0.1933, Val Acc: 93.87%
Epoch [21/500], LR: 0.010000, Train Loss: 0.3232, Train Acc: 89.53%, Val Loss: 0.1859, Val Acc: 94.17%
Epoch [22/500], LR: 0.010000, Train Loss: 0.3119, Train Acc: 89.91%, Val Loss: 0.1839, Val Acc: 94.08%
Epoch [23/500], LR: 0.010000, Train Loss: 0.3165, Train Acc: 89.76%, Val Loss: 0.1806, Val Acc: 94.08%
Epoch [24/500], LR: 0.010000, Train Loss: 0.3022, Train Acc: 90.18%, Val Loss: 0.1798, Val Acc: 94.13%
Epoch [25/500], LR: 0.010000, Train Loss: 0.3066, Train Acc: 90.05%, Val Loss: 0.1670, Val Acc: 94.59%
Epoch [26/500], LR: 0.010000, Train Loss: 0.3070, Train Acc: 90.06%, Val Loss: 0.1880, Val Acc: 93.99%
Epoch [27/500], LR: 0.010000, Train Loss: 0.2972, Train Acc: 90.28%, Val Loss: 0.1819, Val Acc: 94.10%
Epoch [28/500], LR: 0.010000, Train Loss: 0.2968, Train Acc: 90.16%, Val Loss: 0.1702, Val Acc: 94.62%
Epoch [29/500], LR: 0.010000, Train Loss: 0.2933, Train Acc: 90.47%, Val Loss: 0.1743, Val Acc: 94.26%
Epoch [30/500], LR: 0.010000, Train Loss: 0.2905, Train Acc: 90.64%, Val Loss: 0.1720, Val Acc: 94.62%
Epoch [31/500], LR: 0.010000, Train Loss: 0.2929, Train Acc: 90.61%, Val Loss: 0.1682, Val Acc: 94.70%
Epoch [32/500], LR: 0.010000, Train Loss: 0.2841, Train Acc: 90.84%, Val Loss: 0.1666, Val Acc: 94.58%
Epoch [33/500], LR: 0.010000, Train Loss: 0.2904, Train Acc: 90.51%, Val Loss: 0.1753, Val Acc: 94.40%
Epoch [34/500], LR: 0.010000, Train Loss: 0.2842, Train Acc: 90.78%, Val Loss: 0.1710, Val Acc: 94.41%
Epoch [35/500], LR: 0.010000, Train Loss: 0.2854, Train Acc: 90.76%, Val Loss: 0.1652, Val Acc: 94.71%
Epoch [36/500], LR: 0.010000, Train Loss: 0.2792, Train Acc: 91.03%, Val Loss: 0.1615, Val Acc: 94.87%
Epoch [37/500], LR: 0.010000, Train Loss: 0.2766, Train Acc: 91.17%, Val Loss: 0.1820, Val Acc: 94.14%
Epoch [38/500], LR: 0.010000, Train Loss: 0.2763, Train Acc: 91.02%, Val Loss: 0.1606, Val Acc: 94.88%
Epoch [39/500], LR: 0.010000, Train Loss: 0.2782, Train Acc: 91.15%, Val Loss: 0.1658, Val Acc: 94.75%
Epoch [40/500], LR: 0.010000, Train Loss: 0.2732, Train Acc: 91.12%, Val Loss: 0.1571, Val Acc: 95.01%
Epoch [41/500], LR: 0.010000, Train Loss: 0.2746, Train Acc: 91.07%, Val Loss: 0.1495, Val Acc: 95.17%
Epoch [42/500], LR: 0.010000, Train Loss: 0.2691, Train Acc: 91.27%, Val Loss: 0.1493, Val Acc: 95.12%
Epoch [43/500], LR: 0.010000, Train Loss: 0.2680, Train Acc: 91.33%, Val Loss: 0.1563, Val Acc: 95.13%
Epoch [44/500], LR: 0.010000, Train Loss: 0.2741, Train Acc: 91.11%, Val Loss: 0.1651, Val Acc: 94.79%
