Training 2c3f_relu with weight bit width 4 and activation bit width 8 for 500 epochs.
Epoch [1/500], LR: 0.010000, Train Loss: 0.6134, Train Acc: 82.90%, Val Loss: 0.2642, Val Acc: 92.62%
Epoch [2/500], LR: 0.010000, Train Loss: 0.1954, Train Acc: 94.50%, Val Loss: 0.1565, Val Acc: 95.30%
Epoch [3/500], LR: 0.010000, Train Loss: 0.1372, Train Acc: 95.97%, Val Loss: 0.1502, Val Acc: 95.22%
Epoch [4/500], LR: 0.010000, Train Loss: 0.1153, Train Acc: 96.54%, Val Loss: 0.1085, Val Acc: 96.77%
Epoch [5/500], LR: 0.010000, Train Loss: 0.0974, Train Acc: 97.00%, Val Loss: 0.1134, Val Acc: 96.53%
Epoch [6/500], LR: 0.010000, Train Loss: 0.0931, Train Acc: 97.06%, Val Loss: 0.0967, Val Acc: 96.86%
Epoch [7/500], LR: 0.010000, Train Loss: 0.0849, Train Acc: 97.35%, Val Loss: 0.0797, Val Acc: 97.56%
Epoch [8/500], LR: 0.010000, Train Loss: 0.0777, Train Acc: 97.56%, Val Loss: 0.0889, Val Acc: 97.20%
Epoch [9/500], LR: 0.010000, Train Loss: 0.0782, Train Acc: 97.58%, Val Loss: 0.0891, Val Acc: 97.06%
Epoch [10/500], LR: 0.010000, Train Loss: 0.0714, Train Acc: 97.80%, Val Loss: 0.0697, Val Acc: 97.67%
Epoch [11/500], LR: 0.010000, Train Loss: 0.0690, Train Acc: 97.76%, Val Loss: 0.0660, Val Acc: 97.93%
Epoch [12/500], LR: 0.010000, Train Loss: 0.0659, Train Acc: 97.86%, Val Loss: 0.0804, Val Acc: 97.66%
Epoch [13/500], LR: 0.010000, Train Loss: 0.0651, Train Acc: 97.94%, Val Loss: 0.0716, Val Acc: 97.88%
Epoch [14/500], LR: 0.010000, Train Loss: 0.0609, Train Acc: 98.03%, Val Loss: 0.0657, Val Acc: 97.91%
Epoch [15/500], LR: 0.010000, Train Loss: 0.0628, Train Acc: 97.99%, Val Loss: 0.0687, Val Acc: 97.83%
Epoch [16/500], LR: 0.010000, Train Loss: 0.0576, Train Acc: 98.07%, Val Loss: 0.0640, Val Acc: 98.15%
