Training sfc with weight bit width 8 and activation bit width 2 for 500 epochs.
Epoch [1/500], LR: 0.010000, Train Loss: 1.3422, Train Acc: 55.39%, Val Loss: 0.9505, Val Acc: 68.99%
Epoch [2/500], LR: 0.010000, Train Loss: 0.9884, Train Acc: 67.06%, Val Loss: 0.6615, Val Acc: 77.74%
Epoch [3/500], LR: 0.010000, Train Loss: 0.7925, Train Acc: 73.24%, Val Loss: 0.5323, Val Acc: 81.83%
Epoch [4/500], LR: 0.010000, Train Loss: 0.6929, Train Acc: 76.78%, Val Loss: 0.4672, Val Acc: 84.16%
Epoch [5/500], LR: 0.010000, Train Loss: 0.6365, Train Acc: 78.69%, Val Loss: 0.4258, Val Acc: 85.76%
Epoch [6/500], LR: 0.010000, Train Loss: 0.5970, Train Acc: 80.00%, Val Loss: 0.3882, Val Acc: 87.28%
Epoch [7/500], LR: 0.010000, Train Loss: 0.5700, Train Acc: 81.02%, Val Loss: 0.3571, Val Acc: 88.32%
Epoch [8/500], LR: 0.010000, Train Loss: 0.5389, Train Acc: 81.99%, Val Loss: 0.3392, Val Acc: 89.08%
Epoch [9/500], LR: 0.010000, Train Loss: 0.5238, Train Acc: 82.68%, Val Loss: 0.3276, Val Acc: 89.08%
Epoch [10/500], LR: 0.010000, Train Loss: 0.5058, Train Acc: 83.28%, Val Loss: 0.3217, Val Acc: 89.67%
Epoch [11/500], LR: 0.010000, Train Loss: 0.4899, Train Acc: 83.91%, Val Loss: 0.3084, Val Acc: 89.94%
Epoch [12/500], LR: 0.010000, Train Loss: 0.4716, Train Acc: 84.29%, Val Loss: 0.2955, Val Acc: 90.14%
Epoch [13/500], LR: 0.010000, Train Loss: 0.4666, Train Acc: 84.66%, Val Loss: 0.2806, Val Acc: 90.97%
Epoch [14/500], LR: 0.010000, Train Loss: 0.4583, Train Acc: 84.87%, Val Loss: 0.2795, Val Acc: 90.93%
Epoch [15/500], LR: 0.010000, Train Loss: 0.4495, Train Acc: 85.17%, Val Loss: 0.2766, Val Acc: 90.92%
Epoch [16/500], LR: 0.010000, Train Loss: 0.4410, Train Acc: 85.65%, Val Loss: 0.2622, Val Acc: 91.57%
Epoch [17/500], LR: 0.010000, Train Loss: 0.4298, Train Acc: 85.97%, Val Loss: 0.2576, Val Acc: 91.66%
Epoch [18/500], LR: 0.010000, Train Loss: 0.4289, Train Acc: 85.97%, Val Loss: 0.2519, Val Acc: 91.78%
Epoch [19/500], LR: 0.010000, Train Loss: 0.4194, Train Acc: 86.28%, Val Loss: 0.2479, Val Acc: 92.22%
