Training sfc with weight bit width 2 and activation bit width 8 for 500 epochs.
Epoch [1/500], LR: 0.010000, Train Loss: 1.3652, Train Acc: 54.73%, Val Loss: 0.9320, Val Acc: 69.54%
Epoch [2/500], LR: 0.010000, Train Loss: 0.9761, Train Acc: 67.50%, Val Loss: 0.6555, Val Acc: 77.83%
Epoch [3/500], LR: 0.010000, Train Loss: 0.7838, Train Acc: 73.39%, Val Loss: 0.5272, Val Acc: 82.27%
Epoch [4/500], LR: 0.010000, Train Loss: 0.6899, Train Acc: 76.68%, Val Loss: 0.4531, Val Acc: 84.07%
Epoch [5/500], LR: 0.010000, Train Loss: 0.6341, Train Acc: 78.75%, Val Loss: 0.4159, Val Acc: 86.02%
Epoch [6/500], LR: 0.010000, Train Loss: 0.5954, Train Acc: 79.99%, Val Loss: 0.3861, Val Acc: 87.04%
Epoch [7/500], LR: 0.010000, Train Loss: 0.5640, Train Acc: 81.10%, Val Loss: 0.3677, Val Acc: 87.83%
Epoch [8/500], LR: 0.010000, Train Loss: 0.5392, Train Acc: 82.15%, Val Loss: 0.3302, Val Acc: 89.22%
Epoch [9/500], LR: 0.010000, Train Loss: 0.5211, Train Acc: 82.85%, Val Loss: 0.3324, Val Acc: 89.02%
Epoch [10/500], LR: 0.010000, Train Loss: 0.5040, Train Acc: 83.34%, Val Loss: 0.3083, Val Acc: 90.13%
Epoch [11/500], LR: 0.010000, Train Loss: 0.4858, Train Acc: 84.03%, Val Loss: 0.3164, Val Acc: 89.38%
Epoch [12/500], LR: 0.010000, Train Loss: 0.4729, Train Acc: 84.38%, Val Loss: 0.2889, Val Acc: 90.45%
Epoch [13/500], LR: 0.010000, Train Loss: 0.4726, Train Acc: 84.41%, Val Loss: 0.2816, Val Acc: 90.94%
Epoch [14/500], LR: 0.010000, Train Loss: 0.4594, Train Acc: 84.83%, Val Loss: 0.2686, Val Acc: 91.17%
Epoch [15/500], LR: 0.010000, Train Loss: 0.4541, Train Acc: 84.98%, Val Loss: 0.2827, Val Acc: 90.81%
Epoch [16/500], LR: 0.010000, Train Loss: 0.4437, Train Acc: 85.45%, Val Loss: 0.2669, Val Acc: 91.35%
Epoch [17/500], LR: 0.010000, Train Loss: 0.4379, Train Acc: 85.62%, Val Loss: 0.2502, Val Acc: 91.85%
Epoch [18/500], LR: 0.010000, Train Loss: 0.4304, Train Acc: 85.92%, Val Loss: 0.2564, Val Acc: 91.64%
Epoch [19/500], LR: 0.010000, Train Loss: 0.4278, Train Acc: 86.09%, Val Loss: 0.2432, Val Acc: 92.08%
Epoch [20/500], LR: 0.010000, Train Loss: 0.4206, Train Acc: 86.27%, Val Loss: 0.2529, Val Acc: 92.03%
Epoch [21/500], LR: 0.010000, Train Loss: 0.4172, Train Acc: 86.31%, Val Loss: 0.2369, Val Acc: 92.23%
Epoch [22/500], LR: 0.010000, Train Loss: 0.4079, Train Acc: 86.69%, Val Loss: 0.2353, Val Acc: 92.36%
Epoch [23/500], LR: 0.010000, Train Loss: 0.4072, Train Acc: 86.60%, Val Loss: 0.2328, Val Acc: 92.63%
Epoch [24/500], LR: 0.010000, Train Loss: 0.4034, Train Acc: 86.83%, Val Loss: 0.2422, Val Acc: 92.20%
Epoch [25/500], LR: 0.010000, Train Loss: 0.3992, Train Acc: 86.99%, Val Loss: 0.2337, Val Acc: 92.38%
Epoch [26/500], LR: 0.010000, Train Loss: 0.3988, Train Acc: 87.04%, Val Loss: 0.2381, Val Acc: 92.24%
Epoch [27/500], LR: 0.010000, Train Loss: 0.3943, Train Acc: 87.15%, Val Loss: 0.2286, Val Acc: 92.53%
Epoch [28/500], LR: 0.010000, Train Loss: 0.3934, Train Acc: 87.27%, Val Loss: 0.2190, Val Acc: 92.88%
Epoch [29/500], LR: 0.010000, Train Loss: 0.3852, Train Acc: 87.25%, Val Loss: 0.2180, Val Acc: 92.95%
Epoch [30/500], LR: 0.010000, Train Loss: 0.3868, Train Acc: 87.31%, Val Loss: 0.2266, Val Acc: 92.54%
Epoch [31/500], LR: 0.010000, Train Loss: 0.3818, Train Acc: 87.71%, Val Loss: 0.2181, Val Acc: 93.22%
Epoch [32/500], LR: 0.010000, Train Loss: 0.3850, Train Acc: 87.62%, Val Loss: 0.2082, Val Acc: 93.34%
Epoch [33/500], LR: 0.010000, Train Loss: 0.3784, Train Acc: 87.70%, Val Loss: 0.2409, Val Acc: 92.45%
Epoch [34/500], LR: 0.010000, Train Loss: 0.3841, Train Acc: 87.54%, Val Loss: 0.2227, Val Acc: 92.97%
Epoch [35/500], LR: 0.010000, Train Loss: 0.3773, Train Acc: 87.87%, Val Loss: 0.2111, Val Acc: 93.27%
Epoch [36/500], LR: 0.010000, Train Loss: 0.3724, Train Acc: 87.83%, Val Loss: 0.2135, Val Acc: 93.14%
Epoch [37/500], LR: 0.010000, Train Loss: 0.3796, Train Acc: 87.80%, Val Loss: 0.2139, Val Acc: 92.89%
Epoch [38/500], LR: 0.010000, Train Loss: 0.3727, Train Acc: 87.93%, Val Loss: 0.2091, Val Acc: 93.34%
Epoch [39/500], LR: 0.010000, Train Loss: 0.3737, Train Acc: 87.86%, Val Loss: 0.2131, Val Acc: 92.99%
Epoch [40/500], LR: 0.010000, Train Loss: 0.3753, Train Acc: 87.96%, Val Loss: 0.2094, Val Acc: 93.21%
Epoch [41/500], LR: 0.010000, Train Loss: 0.3677, Train Acc: 88.16%, Val Loss: 0.2026, Val Acc: 93.47%
Epoch [42/500], LR: 0.010000, Train Loss: 0.3682, Train Acc: 88.14%, Val Loss: 0.2027, Val Acc: 93.45%
Epoch [43/500], LR: 0.010000, Train Loss: 0.3697, Train Acc: 88.03%, Val Loss: 0.2086, Val Acc: 93.25%
Epoch [44/500], LR: 0.010000, Train Loss: 0.3637, Train Acc: 88.14%, Val Loss: 0.2038, Val Acc: 93.56%
Epoch [45/500], LR: 0.010000, Train Loss: 0.3657, Train Acc: 88.01%, Val Loss: 0.2067, Val Acc: 93.15%
Epoch [46/500], LR: 0.010000, Train Loss: 0.3655, Train Acc: 88.13%, Val Loss: 0.2079, Val Acc: 93.41%
Epoch [47/500], LR: 0.010000, Train Loss: 0.3601, Train Acc: 88.32%, Val Loss: 0.2012, Val Acc: 93.60%
Epoch [48/500], LR: 0.010000, Train Loss: 0.3570, Train Acc: 88.49%, Val Loss: 0.2064, Val Acc: 93.44%
